,geolocation_id,geolocation_lat,geolocation_lng,city,state,id,customer_id
481770,3943,-23.599071632206428,-46.49727625549647,SAO PAULO,SP,68373,5774503f5dbbcd09cb88a1fa32f4f88d
481804,3950,-23.59441643579253,-46.47993415674948,SAO PAULO,SP,68374,129ae9b07360545f7752ed4251ea5041
481873,3925,-23.62430331211506,-46.68489858473152,SAO PAULO,SP,68386,1a187e61bc83d03ff6e887048de8b269
481911,3961,-23.602124410293225,-46.48478928361534,SAO PAULO,SP,68403,350010e736cdc59d9b04c4835b38ee79
481971,3901,-23.580171598726118,-46.50670619877419,SAO PAULO,SP,68410,750f14ea5e0f226e42bd9d77d4af541d
481976,3939,-23.598722923394327,-46.50465047876393,SAO PAULO,SP,68418,638c0e3d52a0694cbb2a923981ebe974
482003,3912,-23.58457236663973,-46.52447003996194,SAO PAULO,SP,68447,9175f906b8ad6c804df1837458e0da1c
482099,3904,-23.577761053292143,-46.51761863030184,SAO PAULO,SP,68449,7321990745cede1147b728cd2726d9eb
482149,3971,-23.614129540106177,-46.47816312239599,SAO PAULO,SP,68499,2eb9e17dba31115f9121bbd6f0a17465
482179,3960,-23.5980830224768,-46.48270993963872,SAO PAULO,SP,68538,cded83132e79be0923973a9619ba8435
482233,3927,-23.6002907463212,-46.49829101970684,SAO PAULO,SP,68541,d3742082e769c6467c320bdd7b9d059b
482262,3969,-23.607743940879462,-46.488985915488485,SAO PAULO,SP,68546,fbf29fba017084f9a57312200a9aba57
482277,3970,-23.613368960874773,-46.48133888565408,SAO PAULO,SP,68581,bdb7038318ec6db24bc3c6c3bf7b6eb6
482313,3974,-23.619262756592985,-46.48278109631252,SAO PAULO,SP,68596,ae7732e62b989c9c97e99244e44e4284
482391,3985,-23.6048076880374,-46.51393544532286,SAO PAULO,SP,68635,2830de8be97ce6732dfd4c307bc2f353
482536,3953,-23.594349384124868,-46.48320139355994,SAO PAULO,SP,68666,0f8bd0c5f640add890a66bf230c31929
482587,3958,-23.59586020038664,-46.4858344494778,SAO PAULO,SP,68688,610ca70ed9e25f55a7cfdebd6e77b53e
482641,3959,-23.59262562879875,-46.486169266076935,SAO PAULO,SP,68862,f909d1f1d804fcf266acd8b68eb25264
482740,4019,-23.590807672733558,-46.644845309065765,SAO PAULO,SP,70987,1f83f153f903e4cebf7f5cd78422e674
483064,4061,-23.625638863725538,-46.644061536499485,SAO PAULO,SP,70988,bd08dfed0cf17e30968943b497ef14ec
483102,4086,-23.61573639078998,-46.6637504454671,SAO PAULO,SP,70989,ca5272c90747dafc99a824f9cafd63dd
483702,4064,-23.619805407438392,-46.64897384984707,SAO PAULO,SP,70990,377f28aeae8dd99d9a5209e0b87837bf
483837,4025,-23.59748445406544,-46.646679770759896,SAO PAULO,SP,70991,199611abfa6c811bdfb0195e478c9123
484180,4004,-23.57165583150985,-46.6444768780869,SAO PAULO,SP,70992,3784cf17b9988a3cfca0372c69901bc7
485125,4076,-23.604786146546243,-46.65663831349181,SAO PAULO,SP,70993,0b55cee3f779e00e15de669f5da71d8c
485475,4005,-23.57847686343709,-46.65280483694955,SAO PAULO,SP,70994,4cfac0916604de1a7014976efb0548a8
487605,4002,-23.57316261948181,-46.651245275607344,SAO PAULO,SP,70995,99a2bda0ebeb3b26b7880095fa319225
489861,4066,-23.61037819539498,-46.64713222883606,SAO PAULO,SP,70996,4bd00237c4d53b54a2f6b67b74499cdd
489881,4017,-23.58877701165676,-46.6391512610364,SAO PAULO,SP,70997,b7b5515d2aca164e4e75517a1931e138
490103,4026,-23.597585999999996,-46.64790450000001,SAO PAULO,SP,70998,e8924abb7442d0dacf0852f2c20bb7b2
490628,4006,-23.57617769248079,-46.64666288773154,SAO PAULO,SP,70999,803996d0e510a99f243e939b6c6f705f
493611,4047,-23.610017043568615,-46.64364505842802,SAO PAULO,SP,71001,8759651d4fb2b9d5535aa90adf058d93
493782,4079,-23.611696198164942,-46.654233495700815,SAO PAULO,SP,71002,8e0aee736b0ca13d2e4e3cba6e3d067f
494057,4037,-23.595390167638055,-46.63789148167815,SAO PAULO,SP,71004,9b8b192da9442a84ba0a1503a3363146
495187,4016,-23.588295611431725,-46.64411187468982,SAO PAULO,SP,71006,a6314abf76ef0a93e6821a5e9c925de1
495719,4042,-23.602707503462444,-46.64264399999999,SAO PAULO,SP,71007,1596ba8ece28220881f4ac1e07014b39
497553,4043,-23.604080521784304,-46.62919277699231,SAO PAULO,SP,71008,49e9ce9506327183790c2ef50cb92f0b
497973,4080,-23.61037919040332,-46.66001922245941,SAO PAULO,SP,71009,8c2509858698ccdf0c06d486bf671dec
500133,4018,-23.58844697668647,-46.6399644096601,SAO PAULO,SP,71010,aa48a7bcd1bdf28f822046696a7f4dfa
502018,4012,-23.5818119866698,-46.64479190896761,SAO PAULO,SP,71012,d08fccfa54819f3ddc4a30e30b4a0565
503558,4068,-23.619421078827376,-46.64733439355993,SAO PAULO,SP,71015,3dcc24d5fb7e682f7eda78478fb306f7
503596,4090,-23.609703174851425,-46.66192238204739,SAO PAULO,SP,71022,7984b94a493e842d0d9eb66868b5c12d
503701,4077,-23.607731734116182,-46.65547065070119,SAO PAULO,SP,71024,6e3adf567210b700ceb44c9c59562751
503985,4015,-23.58705433389114,-46.64555835443469,SAO PAULO,SP,71025,288afe31ee5049731be93138431905a4
506316,4081,-23.607805934502824,-46.66456328559066,SAO PAULO,SP,71027,a8d4a311043058ae3972469000b95017
506576,4055,-23.617107882165563,-46.64166179368504,SAO PAULO,SP,71029,bb2187052a533150cfa6b773b66c2c30
507395,4022,-23.593023,-46.646572500000005,SAO PAULO,SP,71030,7b3307e35fbe738232601b7b7e8048ff
507989,4011,-23.577403986409998,-46.64165653052687,SAO PAULO,SP,71032,94c28cf6bbeb2f3ff67300b1d2dc0139
511569,4014,-23.58446916949636,-46.643129120263694,SAO PAULO,SP,71033,1a5ef9971865332ed16ea68a589715cf
512781,4088,-23.60620543352188,-46.66158459354256,SAO PAULO,SP,71037,474d5d500a35f32517fa588d587eff2c
513591,4020,-23.591966039961942,-46.63789362337693,SAO PAULO,SP,71041,57ce584c0a8742956ee423f2f0b488b4
513927,4045,-23.61763890592578,-46.6389807441141,SAO PAULO,SP,71042,c334c7c2376bea0710476a797ec92388
515813,4023,-23.59260141454472,-46.64220514451519,SAO PAULO,SP,71044,c89afc9845116057d29003edcd515ed4
516135,4041,-23.601395514570957,-46.64593324854289,SAO PAULO,SP,71045,29f4c5c4086d5058694817ba99ff6798
517911,4010,-23.58335776464306,-46.637907987794975,SAO PAULO,SP,71048,0ee9116e24841febd9a2debcd75cdfa0
518123,4084,-23.61744914654625,-46.65815128795659,SAO PAULO,SP,71049,8769df0587f504c9408b3d1a15fddbc1
518382,4040,-23.59936558006812,-46.64609756924807,SAO PAULO,SP,71050,269e3d5f088fc1f4b2a81eb0ce8ce7d6
518742,4065,-23.61588231817245,-46.644293445767445,SAO PAULO,SP,71053,7e6d20f2d20b0cead59ad7024415798c
518890,4038,-23.596467422211877,-46.64910582015532,SAO PAULO,SP,71055,5964c075c70c23bd07753f8cd1503c55
520525,4030,-23.59211134860633,-46.655153932136905,SAO PAULO,SP,71057,d9709eaebf11e70a175f179d55b42bae
520563,4021,-23.59323136164807,-46.6413766239252,SAO PAULO,SP,71060,4b7a5b368802938da5efeb90c5ce3cdc
520833,4070,-23.6272218373536,-46.64420262906111,SAO PAULO,SP,71063,23a3e1a5cf093002c08cc95f288e9601
520854,4071,-23.62102309109541,-46.65453202578458,SAO PAULO,SP,71067,c6b4edcfa5b404de41a84649ae810ab3
520950,4048,-23.80422978783696,-46.63202099851917,SAO PAULO,SP,71069,40505ab5febdc43bc69fb4a59600923e
521106,4029,-23.594787920912832,-46.65388631138568,SAO PAULO,SP,71075,9249476dff8f7a54d21b00f1423b5bf1
521254,4044,-23.598747000000003,-46.638423952824674,SAO PAULO,SP,71077,ad3f07a4054852c521ff9e3ce2d9a682
522822,4003,-23.572538936724527,-46.64620103274857,SAO PAULO,SP,71079,279a316b31aac761c16483859fa9d33b
524418,4078,-23.604992791274807,-46.65977531750252,SAO PAULO,SP,71082,c118045fa1e7f9e09a5eed9130c253c8
525848,4013,-23.57563370053088,-46.64381062559864,SAO PAULO,SP,71088,b8dfb418e6cad762b91febf827d4b2e5
526528,4082,-23.61043461642338,-46.66333664556529,SAO PAULO,SP,71091,d46ae795ce93d1cec2f41eea68a58982
526618,4089,-23.608814825148578,-46.66250916902303,SAO PAULO,SP,71092,a039d274b51a190d03680d06479c7c1f
527018,4052,-23.610706900080807,-46.63994543519532,SAO PAULO,SP,71096,3737ee1839ce53aaae3de56a8a034ee2
528368,4001,-23.57105054232788,-46.650781802383314,SAO PAULO,SP,71099,0825646a316d8b2bdddea079a5e01fda
530006,4028,-23.60391858351113,-46.66274300991638,SAO PAULO,SP,71102,1c7d3f9a5cad0ae81ecee8c4d1e50e10
530099,4039,-23.59781341993187,-46.65027211809684,SAO PAULO,SP,71104,29309aa813182aaddc9b259e31b870e6
530555,4067,-23.61359111157595,-46.65310241909515,SAO PAULO,SP,71113,e3626e5e4456891fae423283d82e040e
530581,4059,-23.61389914432453,-46.64590258673323,SAO PAULO,SP,71120,f1b54a68a52f687ca19a54e63eb62b7f
530594,4085,-23.613481970021372,-46.66475407715394,SAO PAULO,SP,71125,cf47b091281173221ad0467851d5f02a
530669,4054,-23.61728247377229,-46.645346462115526,SAO PAULO,SP,71134,2ac977996338a34baf6c0a487921cfd9
530809,4024,-23.603000395781635,-46.64456275965141,SAO PAULO,SP,71164,fd23397154cff65b48495d4188d3f610
531121,4053,-23.614284855675464,-46.64251185498296,SAO PAULO,SP,71166,f13b4986e0330117627659161671789d
531220,4007,-23.574733155981303,-46.6506709200761,SAO PAULO,SP,71174,7d59e541e73484ff409f45b78f21209d
531405,4008,-23.581106936724524,-46.65149797183904,SAO PAULO,SP,71192,105c098c8540261c006c95d3ade77198
531692,4087,-23.612622768798005,-46.66316442881868,SAO PAULO,SP,71227,68d0a58b2129554460a7b477ec8735e6
532532,4050,-23.60838049930751,-46.64193829600668,SAO PAULO,SP,71231,6aec8808c6e537b8129bdfa4b572fb9f
532648,4027,-23.60016316457964,-46.652489716631024,SAO PAULO,SP,71236,81aef10a9af8f93cbfbf20e884277260
532656,4058,-23.609424614490145,-46.64711793228113,SAO PAULO,SP,71250,e64980ce00332f614cfa01af778368e4
532736,4063,-23.606204731606017,-46.65334262334829,SAO PAULO,SP,71256,98f627c1cdf78c90be9ec804045c94aa
532832,4046,-23.605518845403672,-46.63714126923068,SAO PAULO,SP,71288,cd99a4cb6f4d2e8342351bc978460e07
533020,4035,-23.594486576785865,-46.63659551368476,SAO PAULO,SP,71367,3cec5fcde75cb301d296c334e846f8e7
533072,4062,-23.625311301142563,-46.64544786554321,SAO PAULO,SP,71403,f7348d817315b78785d5c8389c26b998
533152,4057,-23.607917696635734,-46.64731811780836,SAO PAULO,SP,71429,a0623d34d96bfbdf4d8b42ddc91eca09
533209,4049,-23.60767202415024,-46.638854177765616,SAO PAULO,SP,71492,735c67b1628759cb859e50fc525aa175
533399,4031,-23.59551830474924,-46.66219423175025,SAO PAULO,SP,71497,d0412a3782a6a8bcc605dc421bf01f9b
533404,4009,-23.584490570633054,-46.63724576074792,SAO PAULO,SP,71509,763a720a236f5b8efe8220ef8b87bc81
533417,4032,-23.594784506520185,-46.6578160694054,SAO PAULO,SP,71517,dff76d8f98864a042bde79ce48314dd9
533449,4074,-23.61215218979895,-46.65700878088111,SAO PAULO,SP,71524,fd3dc25a11b7d0957569a93d6fdfda07
533465,4075,-23.602705281435725,-46.65748758756995,SAO PAULO,SP,71614,b5ea05c72a89dbe101d94083e18df207
533490,4112,-23.58742684347044,-46.62893070898499,SAO PAULO,SP,75987,53c4e91c6e006b404ab61e39e24bc769
533987,4145,-23.61565055037796,-46.63205088481735,SAO PAULO,SP,75989,da2188f30be2a11ebf22e89dfd47f1c9
534687,4162,-23.62662913572619,-46.60440844823705,SAO PAULO,SP,75990,7b32e0b104173535db7a5644c60a2e33
535107,4124,-23.598503308355927,-46.62130618942238,SAO PAULO,SP,75991,f2ab252accb7913d65a397454e010e95
535213,4121,-23.59663593949449,-46.62585139355994,SAO PAULO,SP,75992,071ea3439c8c9148700ba643a50d0875
535399,4143,-23.61620895920133,-46.63529647960067,SAO PAULO,SP,75993,19164000c4f2f70911bb28eb4b20325a
537775,4187,-23.64932530252754,-46.59615174424373,SAO PAULO,SP,75994,6ecc9ffea3c99ee79b129141c425a686
538009,4140,-23.60590732760994,-46.62908109623806,SAO PAULO,SP,75995,d118674ac7bfbd3385a7546522278e5d
544624,4120,-23.59557633902354,-46.63289266715606,SAO PAULO,SP,75996,b100f8f55ea9f4dd222373cc1d5ff5d3
544928,4138,-23.613680514570945,-46.63358099999999,SAO PAULO,SP,75998,dc7b3fbf491155c69e07b131497d4493
545418,4166,-23.643488210658436,-46.605521299613336,SAO PAULO,SP,76002,d6dee31a8528d1a9f292823e9d5f1320
546026,4190,-23.65162088926077,-46.60351488689484,SAO PAULO,SP,76003,dc68515c1613ad4cb01edf406dd5c179
546598,4104,-23.57678933611284,-46.63785404593455,SAO PAULO,SP,76004,07ffa8096f295bac24527f1364530297
547677,4109,-23.57525436105025,-46.6323139083399,SAO PAULO,SP,76011,72d6ea9753dc6ff3c78520f034de713f
547791,4119,-23.600995072162263,-46.63496187621901,SAO PAULO,SP,76012,f6cc7b845fde9d4e71361fe6fcd7ef75
550343,4142,-23.61143141548848,-46.6300445342778,SAO PAULO,SP,76015,411bbd7a65438216e74fca57fc455e63
551378,4116,-23.590958301142567,-46.629899428674456,SAO PAULO,SP,76016,6a6d5c560d1072a67be9ee533125d9ed
554472,4149,-23.61716987759881,-46.62448145975736,SAO PAULO,SP,76017,b0c20452deec54b06c12b989536295d5
554656,4159,-23.62210027061567,-46.60723953497029,SAO PAULO,SP,76019,ade9e3538563e669167cfe8843d07dca
554914,4155,-23.63298562975359,-46.62612026686477,SAO PAULO,SP,76022,ba9138e8cc38396b456615cdb000d90c
554990,4148,-23.61452445100701,-46.62512521204341,SAO PAULO,SP,76024,a1b774f7af3f80556742fe4763728bd4
555050,4135,-23.61074277407813,-46.63021380544173,SAO PAULO,SP,76027,ccf59ecf751698a240a60b115d0de917
556038,4152,-23.625931033585296,-46.62189808312655,SAO PAULO,SP,76030,639765abfee30033871ec7049f354048
556608,4127,-23.6015555656414,-46.63235157799065,SAO PAULO,SP,76031,8cbec74069338f4a6de35baec1987246
557301,4128,-23.602765475237977,-46.63530842279597,SAO PAULO,SP,76033,096651928eb1bccf690c61c5bf74e7b4
558011,4134,-23.60757354815625,-46.62252191756594,SAO PAULO,SP,76035,4fea6b3a96c9c399aef5540b38c7025b
559761,4177,-23.643423,-46.60827299999998,SAO PAULO,SP,76039,61c245c5ac166a54e51ae198d45aaaaf
560153,4130,-23.606056948929552,-46.62092950429918,SAO PAULO,SP,76044,c6f030c1e7bc3a6128a1e1fa50bee5e4
561203,4110,-23.58407099639332,-46.63494745989382,SAO PAULO,SP,76047,ac58c4227a6b6b12f7e158a96522f61d
561411,4146,-23.61760297032846,-46.63111179293622,SAO PAULO,SP,76050,33b637b65158f77c5944eace3237c3f2
562049,4194,-23.65447316625308,-46.61013118013155,SAO PAULO,SP,76052,71a1cb321823bfbc0f0665edca5b63e5
562397,4132,-23.62367275889204,-46.62003150183028,SAO PAULO,SP,76053,a22842bd12e534cf34d12567bb96afde
562529,4150,-23.620203010271773,-46.62348766250216,SAO PAULO,SP,76054,1b337e561848c1abff24332c0eae028d
562563,4129,-23.60033913044608,-46.62326008465575,SAO PAULO,SP,76057,2a66805b488b4060c6e8370e017b0e92
562643,4115,-23.589946477927217,-46.62867111226845,SAO PAULO,SP,76063,3ffc83bdd8f4ecb0752fe9c3204b5c1e
563193,4163,-23.629371485429047,-46.61054840743839,SAO PAULO,SP,76064,47a4386977dab7c36f14836e7be7c0fc
563403,4131,-23.606693968088138,-46.616987776299815,SAO PAULO,SP,76066,cbc2a6aff2fdd7566a47b631ffdea55d
564091,4195,-23.65712806103015,-46.61301067789949,SAO PAULO,SP,76070,7c3f8286d229c232d2fec7d8e750e7ea
568615,4157,-23.631629752149585,-46.61843753635527,SAO PAULO,SP,76074,d30de15de3c5be7025a72d3f114b62ac
568747,4126,-23.598339276155592,-46.62608917568815,SAO PAULO,SP,76076,03bf979ff2db68ab067fe4fa11fede09
569242,4114,-23.585789514570948,-46.62552217055224,SAO PAULO,SP,76079,67dda4d650a7d633ae5849308bd98dfa
569346,4153,-23.62666515613704,-46.6226810245802,SAO PAULO,SP,76081,8648d9faf417d0a1c306053ccfdab0f8
569383,4182,-23.64206444771412,-46.60116086192853,SAO PAULO,SP,76082,b7099c2fea8e4284d4e9c6250c9a135c
569959,4113,-23.58453047821569,-46.62637174854291,SAO PAULO,SP,76086,da46ea1fd34482beef6ea70f81442d75
570365,4125,-23.600412303912524,-46.62054169692418,SAO PAULO,SP,76087,a667b0ccd3f9add3a9b796c66beda37f
571195,4165,-23.62526339938832,-46.606894439350256,SAO PAULO,SP,76088,2f74c0a1dd83ec75169070143a2f34fd
571643,4191,-23.646070791563275,-46.60543287621901,SAO PAULO,SP,76091,2958e9c6a7b26a98105d5154f03d01aa
572112,4106,-23.58248413359801,-46.63544131538321,SAO PAULO,SP,76094,78dbb0a0c4b3d6ca743616323a56c47b
572376,4136,-23.61194652826554,-46.62902036087666,SAO PAULO,SP,76095,0e96da78f43bec2f07c7971bb4d47a52
572688,4176,-23.634621067902508,-46.60234954701786,SAO PAULO,SP,76099,31a317f8c2ed13578e35d87fd51754a3
573056,4144,-23.617074887039067,-46.63758248987244,SAO PAULO,SP,76106,094deb5213c87322748379ec26ebd971
575608,4161,-23.62636036164807,-46.61157854079866,SAO PAULO,SP,76112,260d3578e7364bc239a08277dfec894e
575744,4181,-23.63854843991764,-46.6023201830101,SAO PAULO,SP,76119,c0f79ac4ba4aa7a1acd6f1a27940753d
575868,4185,-23.644417694414035,-46.586859987794966,SAO PAULO,SP,76128,4a9a0fbfec7f28adc3a7ab9ef3bdef08
576134,4108,-23.577862107132542,-46.62796281502101,SAO PAULO,SP,76133,f8fa3c7d2eedd1a1bd9b591b89a2ac41
576239,4164,-23.62597630613422,-46.609679938802,SAO PAULO,SP,76142,c9e7574711d3c581d3f8acb0f5f116a1
576479,4141,-23.60839055759132,-46.62912962476192,SAO PAULO,SP,76143,e74ec7a00638b04285810ab01eaaaa53
576878,4117,-23.58902002192854,-46.62638589800334,SAO PAULO,SP,76146,308d634eb8b2e74f9b5bac996f0df5bc
579362,4171,-23.632235999999992,-46.61515349999999,SAO PAULO,SP,76153,066a9e746ce5eead40d2afa9bccd3d7d
579400,4107,-23.57951810713256,-46.63467650652087,SAO PAULO,SP,76156,95428d5dfe353e4188da40fd3f81f918
579932,4123,-23.600436034970286,-46.624469327370285,SAO PAULO,SP,76158,296fcc2b01c2775c429d694cbdf7433c
580007,4105,-23.5744288642738,-46.63225518665242,SAO PAULO,SP,76176,a1b9e0e44dbb043645cd14b00849a705
581339,4170,-23.637370499999992,-46.61175149999999,SAO PAULO,SP,76177,723ced66722a0ab2c90a51bae00c7c96
581346,4101,-23.580081702464117,-46.63912931236664,SAO PAULO,SP,76182,71d3c44032999ca7e2dcce2f29f42b5c
581701,4173,-23.63750225728548,-46.610229425760245,SAO PAULO,SP,76187,2c306fea99d985fba2b49c6ba6fb03c8
581947,4167,-23.63536245767212,-46.61871472315191,SAO PAULO,SP,76189,485e5344b94b80fc5ed918cc14a7414e
582127,4118,-23.594892328051355,-46.629226761089406,SAO PAULO,SP,76204,6398f0e8f4fbd829075e82fab0b58345
582243,4193,-23.645517150152926,-46.60798367485143,SAO PAULO,SP,76213,d25c28e2e418a2f688e8e17130b29b49
582483,4147,-23.621227962547767,-46.63148709332147,SAO PAULO,SP,76214,6c80fee990fe729ac1f0f26209a2c961
582525,4184,-23.64822256966949,-46.59868551038766,SAO PAULO,SP,76234,2976b8562dbc7e44887d817a96376692
582805,4186,-23.64950667032509,-46.59728800342218,SAO PAULO,SP,76251,20fed89d4e154ab11be0d7dc8550a980
583345,4139,-23.606540576235204,-46.63285434597564,SAO PAULO,SP,76258,77cd9974fb0d6d686e5f69e13b621419
583590,4156,-23.631141803220032,-46.62339209394657,SAO PAULO,SP,76276,ab663954a5a177bf7cc5b40f7050aa87
583770,4158,-23.624428191795573,-46.61599613497982,SAO PAULO,SP,76290,5f7a57e2b8a60c5504cf3d41c267b0f1
583800,4160,-23.62556238995326,-46.61300045184374,SAO PAULO,SP,76293,e92c17d70d8258db4b7a90ad4d2b65ea
583878,4111,-23.58596026311386,-46.63213912461768,SAO PAULO,SP,76302,1739c1a969076599835a1d86b968ed5e
584618,4103,-23.574374151537903,-46.6341758798257,SAO PAULO,SP,76331,b6cbc64a76fc19bf964f8397cdd1471a
584702,4180,-23.63088864081729,-46.6012966631897,SAO PAULO,SP,76344,ba5720d67e8a8e668a4e646000837edc
584886,4122,-23.60403426307445,-46.62115696725138,SAO PAULO,SP,76360,e57b35089f3e6a0d985ed0cd3579df5e
585426,4137,-23.609982803220035,-46.62028554302037,SAO PAULO,SP,76361,a03851354f0d59c91b9796815d5ec52e
585522,4174,-23.634575496537547,-46.60830436372555,SAO PAULO,SP,76365,c4e12dfa6412f54cb99c38787dca987f
585647,4102,-23.593477829345726,-46.6300893712196,SAO PAULO,SP,76374,ac86819117de4520f5fa546f19f41ce8
585941,4169,-23.657936084499852,-46.61598152483371,SAO PAULO,SP,76451,67ccb8621f5cb3f53b797fe9af6143c6
586053,4154,-23.630493369875676,-46.6248349092895,SAO PAULO,SP,76554,c9cfc1234b16803061a24d2ed1bbcade
586110,4183,-23.641768213901397,-46.59622988491383,SAO PAULO,SP,76610,2e7932957aeb978bcdacc9ce7d8256d6
586180,4151,-23.620189610046737,-46.62541139884006,SAO PAULO,SP,76665,83a013746849c173ca9305957f463d89
586216,4133,-23.61516633486669,-46.61733089197719,SAO PAULO,SP,76726,ab7cdde52066bfd89ad0d6219b6a5a0c
586233,4168,-23.635596300305835,-46.61817666694557,SAO PAULO,SP,77201,3c8ffb7e2d47b7dbf27a3524e6331078
586249,4205,-23.58045999999996,-46.60592999999994,SAO PAULO,SP,80990,f54984aefe46119362bc6a5cefdd90e0
588646,4225,-23.602447801835048,-46.58881997155058,SAO PAULO,SP,80991,9223ff8bfb04f4673127a750e6812cc4
588714,4247,-23.61364433686972,-46.60079079905067,SAO PAULO,SP,80994,5bc5d5d88da614aecfeac652a0b29f4c
588830,4235,-23.60408638856827,-46.59498256702636,SAO PAULO,SP,80995,c30def9299a42a45fc635a77f7aa8d10
589166,4210,-23.584672440406667,-46.60636919627839,SAO PAULO,SP,80997,41756d493deef8b61c61dd340806f16e
589328,4244,-23.62637238995326,-46.591222599226704,SAO PAULO,SP,80998,61bb85d582b5ccd1865eda014f0825c7
589553,4218,-23.601632571762444,-46.59544968739942,SAO PAULO,SP,81000,4f1f2b13805c2ab2ce70a6cad8001b18
589584,4201,-23.57472455453289,-46.605902285734885,SAO PAULO,SP,81002,d54a719d682be793981617390e7098f0
589701,4240,-23.62066479739165,-46.58868171288014,SAO PAULO,SP,81004,ec9f692bcf69b9345ff6815a3360a719
589923,4252,-23.61671255152997,-46.59785020895278,SAO PAULO,SP,81006,f975bf6848e2b14caf976bece4dac690
590199,4272,-23.60913161896049,-46.61258745259877,SAO PAULO,SP,81008,02bf19efae533d95c21b5e1ccc633a88
591363,4297,-23.631396027053583,-46.604518383488205,SAO PAULO,SP,81009,ab58d6d2846ad28915bc42bf8f75a853
592105,4277,-23.60027941993187,-46.6110201530671,SAO PAULO,SP,81010,a1ded72b82f43baad19c2544ae480b80
592162,4222,-23.60221982653356,-46.58613386955392,SAO PAULO,SP,81012,e8043e94a03541766bca8246a5af9d8b
592255,4253,-23.61306930030584,-46.59723009922672,SAO PAULO,SP,81013,2af84732e74d89e649775e66958a325a
592699,4286,-23.60623667692889,-46.6001103193202,SAO PAULO,SP,81014,22d272b91aefe41f2a449372151f629e
592887,4249,-23.617171445467097,-46.601212112268456,SAO PAULO,SP,81017,f9d02ecfae118c9abd105ad3f91c307a
593063,4284,-23.61003500083672,-46.60072566694558,SAO PAULO,SP,81019,1267cfa88af2f0d77913219ed425a652
593303,4243,-23.624703752404614,-46.586391181642696,SAO PAULO,SP,81022,7c70a35d01718282e98dbe56e2765377
593705,4269,-23.594828563419696,-46.6123102076,SAO PAULO,SP,81023,642d384dec6ec1959159dd012f83a7ce
594325,4207,-23.58358015598129,-46.60324359824576,SAO PAULO,SP,81024,26deada61fa2c6d3fba6a016bfd0761e
